duplicate_group_id,record_id,kept_record_id,database_scope,doi_normalized,title_normalized
D02498,2026-07-09T184559Z_780688a_R005294,2026-07-09T184559Z_780688a_R003792,Springer,10.1007/s11128-023-04156-1,quantum blockchain enabled exchange protocol model for decentralized systems
D02498,2026-07-09T184559Z_780688a_R006121,2026-07-09T184559Z_780688a_R003792,Springer,10.1007/s11128-023-04156-1,quantum blockchain enabled exchange protocol model for decentralized systems
D02499,2026-07-09T184559Z_780688a_R003793,2026-07-09T184559Z_780688a_R003793,Springer,10.1007/s42484-023-00100-9,continuous variable neural network quantum states and the quantum rotor model
D02499,2026-07-09T184559Z_780688a_R005295,2026-07-09T184559Z_780688a_R003793,Springer,10.1007/s42484-023-00100-9,continuous variable neural network quantum states and the quantum rotor model
D02499,2026-07-09T184559Z_780688a_R005758,2026-07-09T184559Z_780688a_R003793,Springer,10.1007/s42484-023-00100-9,continuous variable neural network quantum states and the quantum rotor model
D02499,2026-07-09T184559Z_780688a_R006122,2026-07-09T184559Z_780688a_R003793,Springer,10.1007/s42484-023-00100-9,continuous variable neural network quantum states and the quantum rotor model
D02499,2026-07-09T184559Z_780688a_R006330,2026-07-09T184559Z_780688a_R003793,Springer,10.1007/s42484-023-00100-9,continuous variable neural network quantum states and the quantum rotor model
D02500,2026-07-09T184559Z_780688a_R003794,2026-07-09T184559Z_780688a_R003794,Springer,10.1007/s11128-025-04767-w,quantum entanglement and teleportation fidelity in half filled hubbard model of graphene honeycomb lattices
D02500,2026-07-09T184559Z_780688a_R005297,2026-07-09T184559Z_780688a_R003794,Springer,10.1007/s11128-025-04767-w,quantum entanglement and teleportation fidelity in half filled hubbard model of graphene honeycomb lattices
D02500,2026-07-09T184559Z_780688a_R006123,2026-07-09T184559Z_780688a_R003794,Springer,10.1007/s11128-025-04767-w,quantum entanglement and teleportation fidelity in half filled hubbard model of graphene honeycomb lattices
D02501,2026-07-09T184559Z_780688a_R003795,2026-07-09T184559Z_780688a_R003795,Springer,10.1007/978-3-030-91231-4_44,jump diffusion model
D02501,2026-07-09T184559Z_780688a_R005301,2026-07-09T184559Z_780688a_R003795,Springer,10.1007/978-3-030-91231-4_44,jump diffusion model
D02501,2026-07-09T184559Z_780688a_R006126,2026-07-09T184559Z_780688a_R003795,Springer,10.1007/978-3-030-91231-4_44,jump diffusion model
D02502,2026-07-09T184559Z_780688a_R003796,2026-07-09T184559Z_780688a_R003796,Springer,10.1007/978-981-95-1528-8_9,photon counting formula and wigner function formula
D02502,2026-07-09T184559Z_780688a_R004067,2026-07-09T184559Z_780688a_R003796,Springer,10.1007/978-981-95-1528-8_9,photon counting formula and wigner function formula
D02502,2026-07-09T184559Z_780688a_R004240,2026-07-09T184559Z_780688a_R003796,Springer,10.1007/978-981-95-1528-8_9,photon counting formula and wigner function formula
D02502,2026-07-09T184559Z_780688a_R005302,2026-07-09T184559Z_780688a_R003796,Springer,10.1007/978-981-95-1528-8_9,photon counting formula and wigner function formula
D02502,2026-07-09T184559Z_780688a_R006127,2026-07-09T184559Z_780688a_R003796,Springer,10.1007/978-981-95-1528-8_9,photon counting formula and wigner function formula
D02502,2026-07-09T184559Z_780688a_R006866,2026-07-09T184559Z_780688a_R003796,Springer,10.1007/978-981-95-1528-8_9,photon counting formula and wigner function formula
D02502,2026-07-09T184559Z_780688a_R007148,2026-07-09T184559Z_780688a_R003796,Springer,10.1007/978-981-95-1528-8_9,photon counting formula and wigner function formula
D02502,2026-07-09T184559Z_780688a_R007205,2026-07-09T184559Z_780688a_R003796,Springer,10.1007/978-981-95-1528-8_9,photon counting formula and wigner function formula
D02503,2026-07-09T184559Z_780688a_R003797,2026-07-09T184559Z_780688a_R003797,Springer,10.1007/s44214-025-00084-6,quantum spin liquids in frustrated kagome heisenberg model
D02503,2026-07-09T184559Z_780688a_R005303,2026-07-09T184559Z_780688a_R003797,Springer,10.1007/s44214-025-00084-6,quantum spin liquids in frustrated kagome heisenberg model
D02503,2026-07-09T184559Z_780688a_R006125,2026-07-09T184559Z_780688a_R003797,Springer,10.1007/s44214-025-00084-6,quantum spin liquids in frustrated kagome heisenberg model
D02504,2026-07-09T184559Z_780688a_R003798,2026-07-09T184559Z_780688a_R003798,Springer,10.1007/s11128-020-2617-7,a simulational model for witnessing quantum effects of gravity using ibm quantum computer
D02504,2026-07-09T184559Z_780688a_R005304,2026-07-09T184559Z_780688a_R003798,Springer,10.1007/s11128-020-2617-7,a simulational model for witnessing quantum effects of gravity using ibm quantum computer
D02504,2026-07-09T184559Z_780688a_R006130,2026-07-09T184559Z_780688a_R003798,Springer,10.1007/s11128-020-2617-7,a simulational model for witnessing quantum effects of gravity using ibm quantum computer
D02505,2026-07-09T184559Z_780688a_R003799,2026-07-09T184559Z_780688a_R003799,Springer,10.1007/s11128-025-04915-2,effects of magnetic field on quantum correlations dynamics in the anisotropic two qubit heisenberg model
D02505,2026-07-09T184559Z_780688a_R005305,2026-07-09T184559Z_780688a_R003799,Springer,10.1007/s11128-025-04915-2,effects of magnetic field on quantum correlations dynamics in the anisotropic two qubit heisenberg model
D02505,2026-07-09T184559Z_780688a_R006131,2026-07-09T184559Z_780688a_R003799,Springer,10.1007/s11128-025-04915-2,effects of magnetic field on quantum correlations dynamics in the anisotropic two qubit heisenberg model
D02506,2026-07-09T184559Z_780688a_R003800,2026-07-09T184559Z_780688a_R003800,Springer,10.1007/s44464-026-00009-9,a low circuit depth quantum computing approach to the nuclear shell model
D02506,2026-07-09T184559Z_780688a_R005307,2026-07-09T184559Z_780688a_R003800,Springer,10.1007/s44464-026-00009-9,a low circuit depth quantum computing approach to the nuclear shell model
D02506,2026-07-09T184559Z_780688a_R005558,2026-07-09T184559Z_780688a_R003800,Springer,10.1007/s44464-026-00009-9,a low circuit depth quantum computing approach to the nuclear shell model
D02506,2026-07-09T184559Z_780688a_R006133,2026-07-09T184559Z_780688a_R003800,Springer,10.1007/s44464-026-00009-9,a low circuit depth quantum computing approach to the nuclear shell model
D02507,2026-07-09T184559Z_780688a_R003801,2026-07-09T184559Z_780688a_R003801,Springer,10.1007/s11128-023-04196-7,dynamics of a quantum duopoly stackelberg game model with marginal costs
D02507,2026-07-09T184559Z_780688a_R005306,2026-07-09T184559Z_780688a_R003801,Springer,10.1007/s11128-023-04196-7,dynamics of a quantum duopoly stackelberg game model with marginal costs
D02507,2026-07-09T184559Z_780688a_R006134,2026-07-09T184559Z_780688a_R003801,Springer,10.1007/s11128-023-04196-7,dynamics of a quantum duopoly stackelberg game model with marginal costs
D02508,2026-07-09T184559Z_780688a_R003802,2026-07-09T184559Z_780688a_R003802,Springer,10.1007/s11128-020-2592-z,a quantum model of feed forward neural networks with unitary learning algorithms
D02508,2026-07-09T184559Z_780688a_R005308,2026-07-09T184559Z_780688a_R003802,Springer,10.1007/s11128-020-2592-z,a quantum model of feed forward neural networks with unitary learning algorithms
D02508,2026-07-09T184559Z_780688a_R005827,2026-07-09T184559Z_780688a_R003802,Springer,10.1007/s11128-020-2592-z,a quantum model of feed forward neural networks with unitary learning algorithms
D02508,2026-07-09T184559Z_780688a_R006136,2026-07-09T184559Z_780688a_R003802,Springer,10.1007/s11128-020-2592-z,a quantum model of feed forward neural networks with unitary learning algorithms
D02509,2026-07-09T184559Z_780688a_R003803,2026-07-09T184559Z_780688a_R003803,Springer,10.1007/s00332-021-09728-y,relaxation limit from the quantum navierstokes equations to the quantum driftdiffusion equation
D02509,2026-07-09T184559Z_780688a_R004073,2026-07-09T184559Z_780688a_R003803,Springer,10.1007/s00332-021-09728-y,relaxation limit from the quantum navierstokes equations to the quantum driftdiffusion equation
D02509,2026-07-09T184559Z_780688a_R004246,2026-07-09T184559Z_780688a_R003803,Springer,10.1007/s00332-021-09728-y,relaxation limit from the quantum navierstokes equations to the quantum driftdiffusion equation
D02509,2026-07-09T184559Z_780688a_R005310,2026-07-09T184559Z_780688a_R003803,Springer,10.1007/s00332-021-09728-y,relaxation limit from the quantum navierstokes equations to the quantum driftdiffusion equation
D02509,2026-07-09T184559Z_780688a_R006138,2026-07-09T184559Z_780688a_R003803,Springer,10.1007/s00332-021-09728-y,relaxation limit from the quantum navierstokes equations to the quantum driftdiffusion equation
D02509,2026-07-09T184559Z_780688a_R006873,2026-07-09T184559Z_780688a_R003803,Springer,10.1007/s00332-021-09728-y,relaxation limit from the quantum navierstokes equations to the quantum driftdiffusion equation
D02509,2026-07-09T184559Z_780688a_R007206,2026-07-09T184559Z_780688a_R003803,Springer,10.1007/s00332-021-09728-y,relaxation limit from the quantum navierstokes equations to the quantum driftdiffusion equation
D02510,2026-07-09T184559Z_780688a_R003804,2026-07-09T184559Z_780688a_R003804,Springer,10.1007/s11128-025-04810-w,dynamics of a quantum cournot bertrand duopoly model based on bounded rationality and product substitutability
D02510,2026-07-09T184559Z_780688a_R004477,2026-07-09T184559Z_780688a_R003804,Springer,10.1007/s11128-025-04810-w,dynamics of a quantum cournot bertrand duopoly model based on bounded rationality and product substitutability
D02510,2026-07-09T184559Z_780688a_R004677,2026-07-09T184559Z_780688a_R003804,Springer,10.1007/s11128-025-04810-w,dynamics of a quantum cournot bertrand duopoly model based on bounded rationality and product substitutability
D02510,2026-07-09T184559Z_780688a_R005313,2026-07-09T184559Z_780688a_R003804,Springer,10.1007/s11128-025-04810-w,dynamics of a quantum cournot bertrand duopoly model based on bounded rationality and product substitutability
D02510,2026-07-09T184559Z_780688a_R006139,2026-07-09T184559Z_780688a_R003804,Springer,10.1007/s11128-025-04810-w,dynamics of a quantum cournot bertrand duopoly model based on bounded rationality and product substitutability
D02511,2026-07-09T184559Z_780688a_R003805,2026-07-09T184559Z_780688a_R003805,Springer,10.1007/s11128-025-04926-z,a quantum game model for dual channels under channel cooperation and service
D02511,2026-07-09T184559Z_780688a_R005314,2026-07-09T184559Z_780688a_R003805,Springer,10.1007/s11128-025-04926-z,a quantum game model for dual channels under channel cooperation and service
D02511,2026-07-09T184559Z_780688a_R006140,2026-07-09T184559Z_780688a_R003805,Springer,10.1007/s11128-025-04926-z,a quantum game model for dual channels under channel cooperation and service
D02512,2026-07-09T184559Z_780688a_R003806,2026-07-09T184559Z_780688a_R003806,Springer,10.1007/978-981-95-1528-8_3,thermal vacuum pure states corresponding to mixed states
D02512,2026-07-09T184559Z_780688a_R004076,2026-07-09T184559Z_780688a_R003806,Springer,10.1007/978-981-95-1528-8_3,thermal vacuum pure states corresponding to mixed states
D02512,2026-07-09T184559Z_780688a_R004248,2026-07-09T184559Z_780688a_R003806,Springer,10.1007/978-981-95-1528-8_3,thermal vacuum pure states corresponding to mixed states
D02512,2026-07-09T184559Z_780688a_R005317,2026-07-09T184559Z_780688a_R003806,Springer,10.1007/978-981-95-1528-8_3,thermal vacuum pure states corresponding to mixed states
D02512,2026-07-09T184559Z_780688a_R006141,2026-07-09T184559Z_780688a_R003806,Springer,10.1007/978-981-95-1528-8_3,thermal vacuum pure states corresponding to mixed states
D02512,2026-07-09T184559Z_780688a_R006890,2026-07-09T184559Z_780688a_R003806,Springer,10.1007/978-981-95-1528-8_3,thermal vacuum pure states corresponding to mixed states
D02512,2026-07-09T184559Z_780688a_R007207,2026-07-09T184559Z_780688a_R003806,Springer,10.1007/978-981-95-1528-8_3,thermal vacuum pure states corresponding to mixed states
D02513,2026-07-09T184559Z_780688a_R003807,2026-07-09T184559Z_780688a_R003807,Springer,10.1007/978-981-95-1528-8_7,light fields represented by binomial and negative binomial
D02513,2026-07-09T184559Z_780688a_R004077,2026-07-09T184559Z_780688a_R003807,Springer,10.1007/978-981-95-1528-8_7,light fields represented by binomial and negative binomial
D02513,2026-07-09T184559Z_780688a_R004250,2026-07-09T184559Z_780688a_R003807,Springer,10.1007/978-981-95-1528-8_7,light fields represented by binomial and negative binomial
D02513,2026-07-09T184559Z_780688a_R005320,2026-07-09T184559Z_780688a_R003807,Springer,10.1007/978-981-95-1528-8_7,light fields represented by binomial and negative binomial
D02513,2026-07-09T184559Z_780688a_R006146,2026-07-09T184559Z_780688a_R003807,Springer,10.1007/978-981-95-1528-8_7,light fields represented by binomial and negative binomial
D02513,2026-07-09T184559Z_780688a_R006898,2026-07-09T184559Z_780688a_R003807,Springer,10.1007/978-981-95-1528-8_7,light fields represented by binomial and negative binomial
D02513,2026-07-09T184559Z_780688a_R007208,2026-07-09T184559Z_780688a_R003807,Springer,10.1007/978-981-95-1528-8_7,light fields represented by binomial and negative binomial
D02514,2026-07-09T184559Z_780688a_R003808,2026-07-09T184559Z_780688a_R003808,Springer,10.1007/s11128-023-04217-5,shallow hybrid quantum classical convolutional neural network model for image classification
D02514,2026-07-09T184559Z_780688a_R005321,2026-07-09T184559Z_780688a_R003808,Springer,10.1007/s11128-023-04217-5,shallow hybrid quantum classical convolutional neural network model for image classification
D02514,2026-07-09T184559Z_780688a_R005756,2026-07-09T184559Z_780688a_R003808,Springer,10.1007/s11128-023-04217-5,shallow hybrid quantum classical convolutional neural network model for image classification
D02514,2026-07-09T184559Z_780688a_R006145,2026-07-09T184559Z_780688a_R003808,Springer,10.1007/s11128-023-04217-5,shallow hybrid quantum classical convolutional neural network model for image classification
D02515,2026-07-09T184559Z_780688a_R003809,2026-07-09T184559Z_780688a_R003809,Springer,10.1007/s11128-022-03517-6,qipc a novel quantum representation model for polar coordinate images
D02515,2026-07-09T184559Z_780688a_R005322,2026-07-09T184559Z_780688a_R003809,Springer,10.1007/s11128-022-03517-6,qipc a novel quantum representation model for polar coordinate images
D02515,2026-07-09T184559Z_780688a_R006147,2026-07-09T184559Z_780688a_R003809,Springer,10.1007/s11128-022-03517-6,qipc a novel quantum representation model for polar coordinate images
D02516,2026-07-09T184559Z_780688a_R003810,2026-07-09T184559Z_780688a_R003810,Springer,10.1007/s42484-024-00207-7,quantum convolution based hybrid neural network model for arrhythmia detection
D02516,2026-07-09T184559Z_780688a_R004511,2026-07-09T184559Z_780688a_R003810,Springer,10.1007/s42484-024-00207-7,quantum convolution based hybrid neural network model for arrhythmia detection
D02516,2026-07-09T184559Z_780688a_R004712,2026-07-09T184559Z_780688a_R003810,Springer,10.1007/s42484-024-00207-7,quantum convolution based hybrid neural network model for arrhythmia detection
D02516,2026-07-09T184559Z_780688a_R005323,2026-07-09T184559Z_780688a_R003810,Springer,10.1007/s42484-024-00207-7,quantum convolution based hybrid neural network model for arrhythmia detection
D02516,2026-07-09T184559Z_780688a_R005757,2026-07-09T184559Z_780688a_R003810,Springer,10.1007/s42484-024-00207-7,quantum convolution based hybrid neural network model for arrhythmia detection
